ID	year	ndep_total	NDVI	precip	si10	ssrd	total_rsoil	cSoil	N_total	pop	Soil_TP	Soil_TN	Soil_PH	Cropland	Forest	Grassland	t2m	pH	DO	PI	NH4-N	TN	TP	EC	Tur	Chla	DOC	Area	Lat	Lon	npp_mod	gpp_mod	pCO2_air
1209.0	2010	1.0738344537967344	0.3956533801208044	38.73408445503897	3.7143086562022702	14.608729834945564	52.53191170206879	21.11094435599323	5.547281801669688	2.5580639602853172	0.7905449918432762	3.13495752148931	5.736875687386449	0.0	0.9995710322084328	0.0004289679139248	-2.7520385288858353	7.814099488609212	9.967201331137078	6.165866866738631	0.1610398287935449	2.354922620387634	0.0800272637109838	286.62552969929726	35.65748705612851	0.0289841330885293	7.063730614784596	0.8675013299820001	47.3554972768265	120.446589128974	5759.4946	920.6558	340.394740259772
1210.0	2010	0.2647141603417946	0.0554236968358357	39.63404272418765	4.111023346583049	21.084537666666662	0.0025900871657049	0.2960874736309052	0.0	0.0696090087294578	0.4599286651611328	0.8717332458496094	7.7966766357421875	0.0	0.0	0.0	-10.28964207967121	8.272856411638829	9.32119256553134	7.052999458359717	0.0932972668382962	1.9476149430406684	0.0942064063866266	1157.4559707007857	68.56784025427388	0.0209286259330681	25.2738537302662	1.13552902387	36.1268413969537	85.8897246635777			215.73148650996797
1211.0	2010	0.8850150672312651	0.1927468742554386	28.6885222806924	4.353612879912059	15.318127	13.279369118197891	5.301836967468262	0.0227041371663411	0.7086591720581055	0.5780826950073242	0.981980438232422	7.610277709960937	0.0	0.0	1.0	0.3133140563965071	8.394775180876294	9.47778325590286	6.163710466437013	0.0798794284081387	2.1090265037353557	0.1061625236228345	1060.546178790623	30.183061272538964	0.0243331130264684	13.07215234433883	1.6205725085300002	46.2748228660002	118.433584246425	2213.8787	342.32977	352.0581712314378
1212.0	2010	0.7551436423669511	0.2202129988290835	27.101518709870692	3.8571308056513463	14.644815166666667	11.008115984846492	4.873143672943115	0.0	0.0818210169672966	0.4441891098022461	1.169879531860352	7.799681396484375	0.0	0.0	0.996932075281214	-0.2684107462564951	8.419079687785676	9.607175879265167	5.582615739140987	0.0853372707457103	1.9286478451192617	0.0879199818786079	1062.109262210652	37.38795762557714	0.0243226246320177	22.780865103273182	1.26041165954	48.3465919144227	118.663125432372	2555.5112	396.3772	360.2407693320307
1213.0	2010	0.4144542981207604	0.1842438847015014	42.96794141786125	2.824677581780037	19.807767828963986	15.600313974170016	3.283100238649453	0.0	0.3871325659581321	0.4970497997704813	1.5404261581176073	7.878231035591765	0.0	0.0	0.9239101540066316	-4.435772989749728	8.35056440822144	9.63898696389465	5.080651361689977	0.1015724114001038	2.008786163661074	0.0656305789433483	1101.4733337954692	58.84431127364772	0.0243522477009738	21.045014689939105	0.461587805747	35.2228747653647	98.7315018945356	1276.9688	188.71718	239.87211926395636
1214.0	2010	1.218769810465976	0.2240815339842733	44.46310898498758	3.7599739394787215	14.734001387459609	25.226154932030337	6.183868465698594	1138.856511499153	44.918532597286514	0.4634293051136995	1.081991647612196	7.955438710984679	0.236090185795612	0.0002171356383339	0.0333854453641424	4.818157219248701	8.244500591068492	9.872464104410623	4.602889478273188	0.0982362989304884	2.477007731921135	0.0575618753195716	959.1594542757203	31.88399501191526	0.0170455282264554	19.97997844352804	0.484165970367	44.9350509174975	124.05269523946	1638.4193	270.51587	383.6569531258391
1215.0	2010	0.2810286783283544	0.0264026669707769	43.22825075485863	3.754333039124807	20.812187	0.3267901776318402	8.341551780700684	0.0	0.0028367950581014	0.5837782287597656	1.409331970214844	7.723360595703125	0.0	0.0	0.0196035657521136	-8.74673690795896	8.362186750265044	9.552222791777169	5.782728823333369	0.102519115884689	2.067711878238334	0.0943413087560839	1054.9031502401017	60.571020248009766	0.0198030691496117	12.486749271872291	46.8650191099	36.1897038911796	88.1366380339448	212.8694	31.986538	218.18515565486635
1216.0	2010	0.9224271232941798	0.2555601509054358	28.129141177767636	3.737393877264436	14.422445395650952	13.432975912609024	4.14220183928828	0.9245227354813674	2.519343941698328	0.5569544956856869	1.339371813682449	7.537717942545696	0.0013153479696301	0.1048842563772918	0.8894515414143321	-0.4100758196765717	8.412900900125505	9.79115726409517	5.689520393635628	0.0820009542620967	2.0465646072962422	0.0664274108597326	807.7367355816396	26.598742503529788	0.0240298088789846	7.463344967692375	0.37338892849	48.8389624827418	119.013713478104	2769.3606	436.13113	361.2284944927912
1217.0	2010	1.3259337701181435	0.4570722510802275	180.59658451294123	2.3972138419300344	13.234394429621808	34.872922267844956	14.396513338214715	2728.2138572461176	1002.6350298960592	0.6151347439719973	1.2726179679878007	5.3568540211647635	0.3957663011719641	0.1731455219287179	0.0225968945701995	22.311343320700814	7.713426680039607	7.845346236082201	3.914031611226508	0.1496927865401262	1.5473291241623637	0.06184415170067	293.5334592570891	40.22617197842315	0.0171680688717002	7.551267035295948	1.5097663705499995	23.457961671915	113.053596778719	5097.9404	957.95593	389.0844523158817
1218.0	2010	1.1773765702383088	0.2743762365231911	35.36022106054828	3.6148681640625	14.616492125	21.141388467336252	6.114313125610352	651.922625	15.93344497680664	0.5107951736450196	1.426812591552734	7.982933349609375	1.0	0.0	0.0	3.6096613566080937	8.084368405215	10.041155023195795	4.508092092450864	0.0930109041291852	2.9948725046048392	0.0568247563938873	1044.259433934591	43.35453828385523	0.0198226744521589	21.535160526029813	2.23828045249	46.7288492656339	124.683140240712	2750.6235	496.77927	383.8853883397687
1219.0	2010	0.2971698580028839	0.1507011332525785	47.35920593232522	3.780626252404996	20.169178342532565	4.631690790318652	0.4562650845355301	0.0	0.1667531821066552	0.4675887337049518	1.1705647845090543	7.835871253595986	0.0	0.0	0.8701520249214236	-5.394282413544949	8.40277545420969	9.566408563350144	5.76274347526935	0.0972210155303574	2.0109753548596125	0.0730764072527299	1161.181462933879	60.10083125239431	0.0258010484859384	24.867606127260405	0.916004857045	35.2081044983299	92.6144661822499	690.84	98.367004	223.7351727211582
1220.0	2010	1.1824262633508644	0.2474909665060612	35.596967949898435	3.6611307767624894	14.704448697034572	25.062902275502655	5.472976197185976	1533.6299383077974	69.5409538040988	0.4825123557094576	1.2649267021198014	7.8504815906125565	0.1336652881752655	0.0017044419359949	0.0053653923969668	4.616378048725841	8.173677339246053	9.699911671992352	4.553379231943375	0.0982317722115956	2.3155422143237905	0.0532715598868463	940.5805196843612	41.83345768371596	0.0163303169251659	20.48590147658905	0.604837458408	45.5065925348336	124.193860916305	2783.2896	510.9	384.3884246930827
1221.0	2010	0.7310950411315575	0.1721939193084835	22.560083627315375	2.3172353704770408	17.324700333333336	15.203886138722137	3.698321342468262	1305.4876666666669	302.0619201660156	0.5352685165405273	0.8460617065429688	8.200550537109375	0.6332053417480478	0.0	0.0867634736033315	9.11155853271486	8.323369155267303	8.87758002885828	3.862090955944048	0.0807716720802513	2.673344066635284	0.0432403548044873	1108.1916340484308	27.728215496364417	0.0154334442543236	21.367360476369026	9.24337351683	38.5352161451464	106.207426447425	2256.201	431.80002	342.1417047267018
1222.0	2010	0.4142461352066307	0.0792189072817563	29.07965769013388	3.989536782105764	20.960175666666668	3.796146854804091	11.56197071075439	0.0	0.0025968102272599	0.4806018829345702	0.8305602264404297	7.835499877929688	0.0	0.0	0.9092201883134168	-5.611811065673798	8.38916824798	9.812836594202873	4.848064178722519	0.0886177162157006	1.9732644993949968	0.0850431585774889	1019.5136744456768	62.3261611042958	0.0271133116239367	13.886910862015332	1.78601778161	35.1069099200099	86.4495831007238	226.0	36.65	218.1332129921776
1223.0	2010	0.75716050964951	0.0384649933936694	30.39730387226112	3.245794733365377	21.804516833333334	20.732544541693784	10.58327293395996	0.0	0.0176688116043806	0.4988106918334961	0.8560398101806642	8.059005126953124	0.0	0.0	1.0	-0.269160970052051	8.382025632068652	9.878508613548023	4.292239811327048	0.1123415313893152	2.168867014122411	0.0688404798426978	993.4348751501602	62.85243422063681	0.0264656551357446	14.12823101718824	2.89183097595	32.3931455225277	86.2216452660635	426.14227	61.805973	222.38089595851815
1224.0	2010	0.7575460429891377	0.0206045663605133	25.472657458752433	3.234449565410614	21.799769666666663	16.075346950945626	9.985381126403809	0.0	0.0220200512558221	0.5883778762817383	1.05197021484375	7.831384887695312	0.0	0.0	0.1663689392803162	-1.111580912272122	8.370375348482312	9.687973918228725	4.713696193725025	0.1003786098303371	2.1696438665989097	0.0695480927128927	1042.2017419842286	58.54261886889785	0.0204791549007226	11.35135812030152	48.734529157	33.3622435082026	84.1920018769156	401.17065	59.293613	228.01049514203856
1225.0	2010	0.414246128743051	0.0886411118942002	44.242761282878945	3.845135708649954	20.92217425	0.9298537785796362	8.119468688964844	0.0	0.0130058964714407	0.4353042221069336	1.021936264038086	7.82936767578125	0.0	0.0	0.0205748825930287	-8.360742950439423	8.380294238945803	9.582602900430013	5.54975691524734	0.084349703200532	2.0896643023583614	0.0880845691413498	1071.4611205731562	55.35044131287293	0.0193353428683065	20.427991197845017	2.07561021301	35.9611313158042	88.1500957047954	266.2973	38.08	218.67922825935904
1226.0	2010	1.1735311902238976	0.040930259002683	102.09444285108832	1.6737359662850697	20.727279166666666	0.2778730527575594	25.05139541625977	0.0	0.9080897569656372	0.68716796875	1.298826293945312	6.5907354736328125	0.0	0.0	0.0197956995657319	-5.0954269409179505	8.419911199531242	8.991588944939053	5.114358254128068	0.1135638700728095	1.4749829610237806	0.0678613515642468	677.9166387135036	56.69233072434178	0.0223831776644594	10.507860775273002	1.3052467539	29.7099461980534	97.0718460847929	254.08633	34.392086	218.21113162431655
